com.cs93.moncouvernewhorizon.svgProps.Ladder = 0, 0, 0, 0.5, 105.0, LADDEROXOXO, MAP1MISSION1SECTION3, RECTANGULAR, 0.5, 105.0, 0
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 50, 50, 100, RECTANGULAR, 50, 50, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 100, 50, 100, RECTANGULAR, 100, 50, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 150, 50, 100, RECTANGULAR, 150, 50, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 200, 50, 100, RECTANGULAR, 200, 50, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 50, 100, 100, RECTANGULAR, 50, 100, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 100, 100, 100, RECTANGULAR, 100, 100, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 150, 100, 100, RECTANGULAR, 150, 100, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 200, 100, 100, RECTANGULAR, 200, 100, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 50, 150, 100, RECTANGULAR, 50, 150, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 100, 150, 100, RECTANGULAR, 100, 150, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 150, 150, 100, RECTANGULAR, 150, 150, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 200, 150, 100, RECTANGULAR, 200, 150, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 50, 200, 100, RECTANGULAR, 50, 200, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 100, 200, 100, RECTANGULAR, 100, 200, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 150, 200, 100, RECTANGULAR, 150, 200, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.actor.land.Land = 0, 0, 0, 200, 200, 100, RECTANGULAR, 200, 200, 0, EMPTY, MAP1MISSION1SECTION3, UPRIGHT-DOWNRIGHT-LEFT-RIGHT
com.cs93.moncouvernewhorizon.svgProps.Monkeybar = 0, 0, 0, 150.0, 150.0, 0, 0, MONKEYBAROXOXO, MAP1MISSION1SECTION3, false
com.cs93.moncouvernewhorizon.actor.land.Platform = 0, 0, 0, 50, 50, 100, RECTANGULAR, 50, 50, 0, MAP1MISSION1SECTION3, PLFMOXOXO100OXOXO100, UPRIGHT
com.cs93.moncouvernewhorizon.actor.land.Platform = 0, 0, 0, 100, 50, 100, RECTANGULAR, 100, 50, 0, MAP1MISSION1SECTION3, PLFMOXOXO100OXOXO200, UPRIGHT
com.cs93.moncouvernewhorizon.actor.land.Platform = 0, 0, 0, 150, 50, 100, RECTANGULAR, 150, 50, 0, MAP1MISSION1SECTION3, PLFMOXOXO100OXOXO300, UPRIGHT
com.cs93.moncouvernewhorizon.actor.land.Platform = 0, 0, 0, 200, 50, 100, RECTANGULAR, 200, 50, 0, MAP1MISSION1SECTION3, PLFMOXOXO100OXOXO400, UPRIGHT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 50, 50, 100, RECTANGULAR, 50, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-LEFT, LEFT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 50, 50, 100, RECTANGULAR, 50, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-RIGHT, RIGHT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 100, 50, 100, RECTANGULAR, 100, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-LEFT, LEFT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 100, 50, 100, RECTANGULAR, 100, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-RIGHT, RIGHT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 150, 50, 100, RECTANGULAR, 150, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-LEFT, LEFT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 150, 50, 100, RECTANGULAR, 150, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-RIGHT, RIGHT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 200, 50, 100, RECTANGULAR, 200, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-LEFT, LEFT
com.cs93.moncouvernewhorizon.actor.land.Slope = 0, 0, 0, 200, 50, 100, RECTANGULAR, 200, 50, 0, MAP1MISSION1SECTION3, EMPTY, UPRIGHT-RIGHT, RIGHT
com.cs93.moncouvernewhorizon.svgProps.StairSensorDownWard = 0, 0, 0, 50.0, 50.0, RECTANGULAR, 50.0, 50.0, 0, MAP1MISSION1SECTION3, EMPTY, LEFT
com.cs93.moncouvernewhorizon.svgProps.StairSensorDownWard = 0, 0, 0, 50.0, 50.0, RECTANGULAR, 50.0, 50.0, 0, MAP1MISSION1SECTION3, EMPTY, RIGHT
com.cs93.moncouvernewhorizon.svgProps.UnfollowArea = 0, 0, 0, 200.0, 200.0, MAP1MISSION1SECTION3, RECTANGULAR, 200.0, 200.0, 0
com.cs93.moncouvernewhorizon.svgProps.WallHang = 0, 0, 0, 1.0, 100.0, WALLHANGLEFTOXOXO200OXOXO200, MAP1MISSION1SECTION3, RECTANGULAR, 1.0, 100.0, 0
com.cs93.moncouvernewhorizon.svgProps.WallHang = 0, 0, 0, 1.0, 100.0, WALLHANGRIGHTOXOXO200OXOXO200, MAP1MISSION1SECTION3, RECTANGULAR, 1.0, 100.0, 0
com.cs93.moncouvernewhorizon.svgProps.WallSlide = 0, 0, 0, 1.0, 100.0, WALLSLIDELEFTOXOXO200OXOXO200, MAP1MISSION1SECTION3, RECTANGULAR, 1.0, 100.0, 0
com.cs93.moncouvernewhorizon.svgProps.WallSlide = 0, 0, 0, 1.0, 100.0, WALLSLIDERIGHTOXOXO200OXOXO200, MAP1MISSION1SECTION3, RECTANGULAR, 1.0, 100.0, 0
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-01, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-02, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-03, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-04, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-05, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false







com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-102, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-103, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false










com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-113, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-114, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-115, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-116, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-117, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-118, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false







com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-125, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-126, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-127, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-128, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-129, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false

com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-130, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-131, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-132, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-133, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false







com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-140, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-141, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-142, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-143, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false












com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-155, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-156, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false



com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-16, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false










com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-17, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-170, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-171, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false

com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-173, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
com.cs93.moncouvernewhorizon.stageProps.background.ConfigurableBackground = 0, 0, 0, 0, 0, 0, MAP1MISSION1SECTION3-LAYER2-174, MAP1MISSION1SECTION3, RECTANGULAR, 182, 200, 0, STAND, 2, false, false
